property_url,mls,mls_id,status,style,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_date,sold_price,last_sold_date,lot_sqft,price_per_sqft,latitude,longitude,stories,hoa_fee,parking_garage,primary_photo,alt_photos
https://www.realtor.com/realestateandhomes-detail/1409938978,SDCA,240000332,SOLD,SINGLE_FAMILY,7541  Milky Way Pt,,San Diego,CA,92120,4,2,,1647,1990,55,937000,2024-01-04,910000,2024-02-28,6970,553,32.803541,-117.063548,1,0,2,http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m721506826od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m721506826od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m2476185651od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m2846905358od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m2045633351od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m1006940291od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m2402558612od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m2029217302od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m2976137894od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m2094012964od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m3849965783od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m3083886797od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m2132947680od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m3068489671od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m4042601953od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m2633081590od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m263131687od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m3631127221od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m3488128721od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m3891464944od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m3881562373od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m3228015719od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m808995019od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m1365418016od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m3242499400od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m84924106od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m608036560od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m395161794od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m4249980233od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m2167660961od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m2414435415od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1bde8c03d1922d0710588440320c334l-m2957546129od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/2097555628,MRCA,NDP2308968,SOLD,SINGLE_FAMILY,1551  Beryl St,,San Diego,CA,92109,3,2,,1494,1948,44,1650000,2023-11-20,1425000,2024-01-03,6300,954,32.805946,-117.243496,1,0,2,http://ap.rdcpix.com/2f1f450f02bd1e6954d1c94090bc3404l-m3506556993od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/2f1f450f02bd1e6954d1c94090bc3404l-m3506556993od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2f1f450f02bd1e6954d1c94090bc3404l-m2797074791od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2f1f450f02bd1e6954d1c94090bc3404l-m499470057od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2f1f450f02bd1e6954d1c94090bc3404l-m2422571419od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2f1f450f02bd1e6954d1c94090bc3404l-m3729646380od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2f1f450f02bd1e6954d1c94090bc3404l-m3663385921od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/2238708713,SDCA,230020869,SOLD,TOWNHOMES,5526  Santa Alicia,,San Diego,CA,92154,3,2,1,1334,2018,69,599000,2023-10-21,620000,2023-12-29,,465,32.563411,-117.012298,2,320,2,http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m2195528524od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m2195528524od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m2134828778od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m2175478543od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m3538045154od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m2542897962od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m2581797266od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m1613441167od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m3227456452od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m1658733874od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m1438215196od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m711283425od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m3011532742od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m726199357od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m1592399666od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m1644911846od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m3177205644od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m3323627670od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m3379795533od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m2794898523od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m3207946533od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m368152673od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m503148539od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m1691961803od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m2154478778od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m3250336548od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m2392527222od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m3419964729od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m2588820377od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m1548750617od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m4125262033od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m1978081055od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m2556675174od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7d34587bc6c59b461909a4bedff063bbl-m3475618708od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/2328817183,MRCA,NDP2308311,SOLD,CONDOS,6202  Friars Rd,Unit 305,San Diego,CA,92108,0,1,,432,1972,62,365000,2023-10-26,360000,2023-12-27,550803,833,32.766879,-117.180385,3,301,1,http://ap.rdcpix.com/5aa40a94f797409757df6825456c2e05l-b2606354972od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/5aa40a94f797409757df6825456c2e05l-b2606354972od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5aa40a94f797409757df6825456c2e05l-b3586492880od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5aa40a94f797409757df6825456c2e05l-b639861385od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/1735299698,MRCA,PTP2303082,SOLD,LAND,Averil Rd,,San Diego,CA,92173,,,,,,169,850000,2023-06-28,700000,2023-12-14,14240,,32.55843,-117.053967,,0,,http://ap.rdcpix.com/031221da4d5c5ac4625234acfc3000d3l-m2221031062od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/031221da4d5c5ac4625234acfc3000d3l-m2221031062od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/031221da4d5c5ac4625234acfc3000d3l-m1026261568od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/031221da4d5c5ac4625234acfc3000d3l-m4248369761od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/031221da4d5c5ac4625234acfc3000d3l-m2844332932od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/031221da4d5c5ac4625234acfc3000d3l-m4185248823od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/1931252247,MRCA,NDP2306843,SOLD,SINGLE_FAMILY,4676  Adams Ave,,San Diego,CA,92115,3,2,,2215,1942,60,1379000,2023-09-01,1225000,2023-10-31,12101,553,32.762414,-117.09272,1,0,2,http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m374259652od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m374259652od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m3224156496od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m1940442515od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m3146028072od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m1616315244od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m2394641700od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m1116523449od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m3053637265od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m999370424od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m1459434525od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m4210252889od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m2834345894od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m3401625296od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m6103411od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m4024392869od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m867586905od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m1015350161od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m2469719786od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m2659021632od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m2634348465od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m1442436127od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m1020925948od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m1830204299od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m3582537219od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m3140207482od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m2630499105od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m934091609od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m3628265674od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m3903935208od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m2881090800od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m1635237869od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m4112254188od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/da603b725b6a05dd844db6077aa87f21l-m1773549741od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/1268853268,MRCA,PTP2305080,SOLD,SINGLE_FAMILY,7149  Jamacha Rd,,San Diego,CA,92114,3,2,,976,1941,14,500000,2023-10-17,515000,2023-10-31,11465,528,32.710469,-117.044309,1,0,,http://ap.rdcpix.com/45145d6d5c242d947c5da27cc1b4afe9l-m3150791446od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/45145d6d5c242d947c5da27cc1b4afe9l-m3150791446od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/45145d6d5c242d947c5da27cc1b4afe9l-m664717622od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/45145d6d5c242d947c5da27cc1b4afe9l-m1462851680od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/45145d6d5c242d947c5da27cc1b4afe9l-m2272781367od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/45145d6d5c242d947c5da27cc1b4afe9l-m1462851680od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/45145d6d5c242d947c5da27cc1b4afe9l-m2392403222od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/45145d6d5c242d947c5da27cc1b4afe9l-m2908337594od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/45145d6d5c242d947c5da27cc1b4afe9l-m1203444034od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/45145d6d5c242d947c5da27cc1b4afe9l-m1495923892od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/45145d6d5c242d947c5da27cc1b4afe9l-m185879172od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/45145d6d5c242d947c5da27cc1b4afe9l-m2089822008od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/45145d6d5c242d947c5da27cc1b4afe9l-m3073812818od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/45145d6d5c242d947c5da27cc1b4afe9l-m1955984102od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/45145d6d5c242d947c5da27cc1b4afe9l-m1677883511od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/45145d6d5c242d947c5da27cc1b4afe9l-m1297937957od-w480_h360_x2.webp?w=1080&q=75"
